"Obtain a ~|coal bag|~","Extra","","","","","ManualTask"
"Obtain ~|expert mining gloves|~","Extra","","","","","ManualTask"
"Obtain ~|superior mining gloves|~","Extra","","","","","ManualTask"
"Obtain ~|mining gloves|~","Extra","","","","","ManualTask"
"Obtain a ~|pearl fishing rod|~","Extra","","","","","ManualTask"
"Obtain an ~|oily pearl fishing rod|~","Extra","","","","","ManualTask"
"Obtain a ~|pearl fly fishing rod|~","Extra","","","","","ManualTask"
"Obtain a ~|pearl barbarian rod|~","Extra","","","","","ManualTask"
"Obtain a ~|crystal harpoon|~","Extra","","","","","ManualTask"
"Obtain an ~|infernal harpoon|~","Extra","","","","","ManualTask"
"Obtain a ~|dragon harpoon|~","Extra","","","","","ManualTask"
"Obtain a ~|barb-tail harpoon|~","Extra","","","","","ManualTask"
"Obtain the ~|angler hat|~","Extra","","","","","ManualTask"
"Obtain the ~|angler top|~","Extra","","","","","ManualTask"
"Obtain the ~|angler waders|~","Extra","","","","","ManualTask"
"Obtain the ~|angler boots|~","Extra","","","","","ManualTask"
"Obtain the ~|spirit angler headband|~","Extra","","","","","ManualTask"
"Obtain the ~|spirit angler top|~","Extra","","","","","ManualTask"
"Obtain the ~|spirit angler waders|~","Extra","","","","","ManualTask"
"Obtain the ~|spirit angler boots|~","Extra","","","","","ManualTask"
"Obtain a ~|fish sack barrel|~","Extra","","","","","ManualTask"
"Obtain a ~|fish barrel|~","Extra","","","","","ManualTask"
"Obtain ~|diabolic worms|~","Extra","","","","","ManualTask"
"Obtain the ~|pyromancer hood|~","Extra","","","","","ManualTask"
"Obtain the ~|pyromancer garb|~","Extra","","","","","ManualTask"
"Obtain the ~|pyromancer robe|~","Extra","","","","","ManualTask"
"Obtain the ~|pyromancer boots|~","Extra","","","","","ManualTask"
"Obtain a ~|bruma torch|~","Extra","","","","","ManualTask"
"Obtain a ~|crystal felling axe|~","Extra","","","","","ManualTask"
"Obtain a ~|crystal axe|~","Extra","","","","","ManualTask"
"Obtain an ~|infernal axe|~","Extra","","","","","ManualTask"
"Obtain a ~|dragon felling axe|~","Extra","","","","","ManualTask"
"Obtain a ~|dragon axe|~","Extra","","","","","ManualTask"
"Obtain a ~|rune felling axe|~","Extra","","","","","ManualTask"
"Obtain a ~|rune axe|~","Extra","","","","","ManualTask"
"Obtain an ~|adamant felling axe|~","Extra","","","","","ManualTask"
"Obtain an ~|adamant axe|~","Extra","","","","","ManualTask"
"Obtain a ~|mithril felling axe|~","Extra","","","","","ManualTask"
"Obtain a ~|mithril axe|~","Extra","","","","","ManualTask"
"Obtain a ~|black felling axe|~","Extra","","","","","ManualTask"
"Obtain a ~|black axe|~","Extra","","","","","ManualTask"
"Obtain a ~|steel felling axe|~","Extra","","","","","ManualTask"
"Obtain a ~|steel axe|~","Extra","","","","","ManualTask"
"Obtain an ~|iron felling axe|~","Extra","","","","","ManualTask"
"Obtain an ~|iron axe|~","Extra","","","","","ManualTask"
"Obtain a ~|bronze felling axe|~","Extra","","","","","ManualTask"
"Obtain a ~|bronze axe|~","Extra","","","","","ManualTask"
"Obtain the ~|lumberjack hat|~","Extra","","","","","ManualTask"
"Obtain the ~|lumberjack top|~","Extra","","","","","ManualTask"
"Obtain the ~|lumberjack legs|~","Extra","","","","","ManualTask"
"Obtain the ~|lumberjack boots|~","Extra","","","","","ManualTask"
"Obtain a ~|forestry kit|~","Extra","","","","","ManualTask"
"Obtain a ~|forestry basket|~","Extra","","","","","ManualTask"
"Obtain a ~|log basket|~","Extra","","","","","ManualTask"
"Obtain the ~|farmer's strawhat|~","Extra","","","","","ManualTask"
"Obtain the ~|farmer's jacket|~","Extra","","","","","ManualTask"
"Obtain the ~|farmer's boro trousers|~","Extra","","","","","ManualTask"
"Obtain the ~|farmer's boots|~","Extra","","","","","ManualTask"
"Obtain ~|Gricoller's can|~","Extra","","","","","ManualTask"
"Obtain an ~|elven signet|~","Extra","","","","","ManualTask"
"Obtain a ~|magic butterfly net|~","Extra","","","","","ManualTask"
"Obtain an ~|alchemist's amulet|~","Extra","","","","","ManualTask"
"Obtain ~|prescription goggles|~","Extra","","","","","ManualTask"
"Obtain a ~|reagent pouch|~","Extra","","","","","ManualTask"
"Obtain a fully upgraded ~|bow string spool|~","Extra","","","","","ManualTask"
"Obtain a ~|fletching knife|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain an ~|abyssal orphan|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain an ~|unsired|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain an ~|abyssal head|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain a ~|bludgeon spine|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain a ~|bludgeon claw|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain a ~|bludgeon axon|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain a ~|jar of miasma|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain an ~|abyssal dagger|~","Extra","","","","","ManualTask"
"(Abyssal Sire) Obtain an ~|abyssal whip|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain an ~|ikkle hydra|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|hydra's claw|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|hydra tail|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|hydra leather|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|hydra's fang|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|hydra's eye|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|hydra's heart|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|dragon knife|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|dragon thrownaxe|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain a ~|jar of chemicals|~","Extra","","","","","ManualTask"
"(Alchemical Hydra) Obtain ~|alchemical hydra heads|~","Extra","","","","","ManualTask"
"(Amoxliatl) Obtain a ~|glacial temotli|~","Extra","","","","","ManualTask"
"(Amoxliatl) Obtain a ~|pendant of ates (inert)|~","Extra","","","","","ManualTask"
"(Amoxliatl) Obtain a ~|frozen tear|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain a ~|nid|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain an ~|araxyte venom sack|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain a ~|spider cave teleport|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain an ~|araxyte fang|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain a ~|noxious point|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain a ~|noxious blade|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain a ~|noxious pommel|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain an ~|araxyte head|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain a ~|jar of venom|~","Extra","","","","","ManualTask"
"(Araxxor) Obtain a ~|coagulated venom|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|karil's coif|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|karil's leathertop|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|karil's leatherskirt|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|karil's crossbow|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain an ~|ahrim's hood|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain an ~|ahrim's robetop|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain an ~|ahrim's robeskirt|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain an ~|ahrim's staff|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|dharok's helm|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|dharok's platebody|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|dharok's platelegs|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|dharok's greataxe|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|guthan's helm|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|guthan's platebody|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|guthan's chainskirt|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|guthan's warspear|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|torag's helm|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|torag's platebody|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|torag's platelegs|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|torag's hammers|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|verac's helm|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|verac's brassard|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|verac's plateskirt|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|verac's flail|~","Extra","","","","","ManualTask"
"(Barrows Chests) Obtain a ~|bolt rack|~","Extra","","","","","ManualTask"
"(Bryophyta) Obtain a ~|bryophyta's essence|~","Extra","","","","","ManualTask"
"(Callisto and Artio) Obtain a ~|callisto cub|~","Extra","","","","","ManualTask"
"(Callisto and Artio) Obtain a ~|tyrannical ring|~","Extra","","","","","ManualTask"
"(Callisto and Artio) Obtain a ~|dragon pickaxe|~","Extra","","","","","ManualTask"
"(Callisto and Artio) Obtain a ~|dragon 2h sword|~","Extra","","","","","ManualTask"
"(Callisto and Artio) Obtain a ~|claws of callisto|~","Extra","","","","","ManualTask"
"(Callisto and Artio) Obtain a ~|voidwaker hilt|~","Extra","","","","","ManualTask"
"(Cerberus) Obtain a ~|hellpuppy|~","Extra","","","","","ManualTask"
"(Cerberus) Obtain an ~|eternal crystal|~","Extra","","","","","ManualTask"
"(Cerberus) Obtain a ~|pegasian crystal|~","Extra","","","","","ManualTask"
"(Cerberus) Obtain a ~|primordial crystal|~","Extra","","","","","ManualTask"
"(Cerberus) Obtain a ~|jar of souls|~","Extra","","","","","ManualTask"
"(Cerberus) Obtain a ~|smouldering stone|~","Extra","","","","","ManualTask"
"(Cerberus) Obtain a ~|key master teleport|~","Extra","","","","","ManualTask"
"(Chaos Elemental) Obtain a ~|pet chaos elemental|~","Extra","","","","","ManualTask"
"(Chaos Elemental) Obtain a ~|dragon pickaxe|~","Extra","","","","","ManualTask"
"(Chaos Elemental) Obtain a ~|dragon 2h sword|~","Extra","","","","","ManualTask"
"(Chaos Fanatic) Obtain a ~|pet chaos elemental|~","Extra","","","","","ManualTask"
"(Chaos Fanatic) Obtain an ~|odium shard 1|~","Extra","","","","","ManualTask"
"(Chaos Fanatic) Obtain a ~|malediction shard 1|~","Extra","","","","","ManualTask"
"(Commander Zilyana) Obtain a ~|pet zilyana|~","Extra","","","","","ManualTask"
"(Commander Zilyana) Obtain an ~|armadyl crossbow|~","Extra","","","","","ManualTask"
"(Commander Zilyana) Obtain a ~|saradomin hilt|~","Extra","","","","","ManualTask"
"(Commander Zilyana) Obtain a ~|saradomin sword|~","Extra","","","","","ManualTask"
"(Commander Zilyana) Obtain a ~|saradomin's light|~","Extra","","","","","ManualTask"
"(Commander Zilyana) Obtain a ~|godsword shard 1|~","Extra","","","","","ManualTask"
"(Commander Zilyana) Obtain a ~|godsword shard 2|~","Extra","","","","","ManualTask"
"(Commander Zilyana) Obtain a ~|godsword shard 3|~","Extra","","","","","ManualTask"
"(Corporeal Beast) Obtain a ~|pet dark core|~","Extra","","","","","ManualTask"
"(Corporeal Beast) Obtain an ~|elysian sigil|~","Extra","","","","","ManualTask"
"(Corporeal Beast) Obtain a ~|spectral sigil|~","Extra","","","","","ManualTask"
"(Corporeal Beast) Obtain an ~|arcane sigil|~","Extra","","","","","ManualTask"
"(Corporeal Beast) Obtain a ~|holy elixir|~","Extra","","","","","ManualTask"
"(Corporeal Beast) Obtain a ~|spirit shield|~","Extra","","","","","ManualTask"
"(Corporeal Beast) Obtain a ~|jar of spirits|~","Extra","","","","","ManualTask"
"(Crazy Archaeologist) Obtain an ~|odium shard 2|~","Extra","","","","","ManualTask"
"(Crazy Archaeologist) Obtain a ~|malediction shard 2|~","Extra","","","","","ManualTask"
"(Crazy Archaeologist) Obtain a ~|fedora|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|pet dagannoth prime|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|pet dagannoth supreme|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|pet dagannoth rex|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|berserker ring|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain an ~|archers ring|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|seers ring|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|warrior ring|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|dragon axe|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|seercull|~","Extra","","","","","ManualTask"
"(Dagannoth Kings) Obtain a ~|mud battlestaff|~","Extra","","","","","ManualTask"
"(Deranged Archaeologist) Obtain a ~|steel ring|~","Extra","","","","","ManualTask"
"(Doom of Mokhaiotl) Obtain ~|avernic treads|~","Extra","","","","","ManualTask"
"(Doom of Mokhaiotl) Obtain an ~|eye of ayak (uncharged)|~","Extra","","","","","ManualTask"
"(Doom of Mokhaiotl) Obtain a ~|mokhaiotl cloth|~","Extra","","","","","ManualTask"
"(Doom of Mokhaiotl) Obtain a ~|mokhaiotl waystone|~","Extra","","","","","ManualTask"
"(Doom of Mokhaiotl) Obtain a ~|demon tear|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain a ~|baron|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain an ~|eye of the duke|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain a ~|virtus mask|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain a ~|virtus robe top|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain a ~|virtus robe bottom|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain a ~|magus vestige|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain an ~|ice quartz|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain a ~|frozen tablet|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain a ~|chromium ingot|~","Extra","","","","","ManualTask"
"(Duke Sucellus) Obtain a ~|awakener's orb|~","Extra","","","","","ManualTask"
"(The Fight Caves) Obtain a ~|tzrek-jad|~","Extra","","","","","ManualTask"
"(The Fight Caves) Obtain a ~|fire cape|~","Extra","","","","","ManualTask"
"(Fortis Colosseum) Obtain a ~|smol heredit|~","Extra","","","","","ManualTask"
"(Fortis Colosseum) Obtain a ~|dizana's quiver (uncharged)|~","Extra","","","","","ManualTask"
"(Fortis Colosseum) Obtain a ~|sunfire fanatic cuirass|~","Extra","","","","","ManualTask"
"(Fortis Colosseum) Obtain a ~|sunfire fanatic chausses|~","Extra","","","","","ManualTask"
"(Fortis Colosseum) Obtain a ~|sunfire fanatic helm|~","Extra","","","","","ManualTask"
"(Fortis Colosseum) Obtain an ~|echo crystal|~","Extra","","","","","ManualTask"
"(Fortis Colosseum) Obtain a ~|tonalztics of ralos (uncharged)|~","Extra","","","","","ManualTask"
"(Fortis Colosseum) Obtain ~|sunfire splinters|~","Extra","","","","","ManualTask"
"(The Gauntlet) Obtain a ~|youngllef|~","Extra","","","","","ManualTask"
"(The Gauntlet) Obtain a ~|crystal armour seed|~","Extra","","","","","ManualTask"
"(The Gauntlet) Obtain a ~|crystal weapon seed|~","Extra","","","","","ManualTask"
"(The Gauntlet) Obtain an ~|enhanced crystal weapon seed|~","Extra","","","","","ManualTask"
"(The Gauntlet) Obtain a ~|gauntlet cape|~","Extra","","","","","ManualTask"
"(General Graardor) Obtain a ~|pet general graardor|~","Extra","","","","","ManualTask"
"(General Graardor) Obtain a ~|bandos chestplate|~","Extra","","","","","ManualTask"
"(General Graardor) Obtain ~|bandos tassets|~","Extra","","","","","ManualTask"
"(General Graardor) Obtain ~|bandos boots|~","Extra","","","","","ManualTask"
"(General Graardor) Obtain a ~|bandos hilt|~","Extra","","","","","ManualTask"
"(General Graardor) Obtain a ~|godsword shard 1|~","Extra","","","","","ManualTask"
"(General Graardor) Obtain a ~|godsword shard 2|~","Extra","","","","","ManualTask"
"(General Graardor) Obtain a ~|godsword shard 3|~","Extra","","","","","ManualTask"
"(Giant Mole) Obtain a ~|baby mole|~","Extra","","","","","ManualTask"
"(Giant Mole) Obtain a ~|mole skin|~","Extra","","","","","ManualTask"
"(Giant Mole) Obtain a ~|mole claw|~","Extra","","","","","ManualTask"
"(Grotesque Guardians) Obtain ~|noon|~","Extra","","","","","ManualTask"
"(Grotesque Guardians) Obtain a ~|black tourmaline core|~","Extra","","","","","ManualTask"
"(Grotesque Guardians) Obtain ~|granite gloves|~","Extra","","","","","ManualTask"
"(Grotesque Guardians) Obtain a ~|granite ring|~","Extra","","","","","ManualTask"
"(Grotesque Guardians) Obtain a ~|granite hammer|~","Extra","","","","","ManualTask"
"(Grotesque Guardians) Obtain a ~|jar of stone|~","Extra","","","","","ManualTask"
"(Grotesque Guardians) Obtain ~|granite dust|~","Extra","","","","","ManualTask"
"(Hespori) Obtain a ~|bottomless compost bucket|~","Extra","","","","","ManualTask"
"(Hespori) Obtain an ~|iasor seed|~","Extra","","","","","ManualTask"
"(Hespori) Obtain a ~|kronos seed|~","Extra","","","","","ManualTask"
"(Hespori) Obtain an ~|attas seed|~","Extra","","","","","ManualTask"
"(The Hueycoatl) Obtain a ~|huberte|~","Extra","","","","","ManualTask"
"(The Hueycoatl) Obtain a ~|dragon hunter wand|~","Extra","","","","","ManualTask"
"(The Hueycoatl) Obtain a ~|tome of earth (empty)|~","Extra","","","","","ManualTask"
"(The Hueycoatl) Obtain a ~|soiled page|~","Extra","","","","","ManualTask"
"(The Hueycoatl) Obtain a ~|Hueycoatl hide|~","Extra","","","","","ManualTask"
"(The Hueycoatl) Obtain a ~|huasca seed|~","Extra","","","","","ManualTask"
"(The Inferno) Obtain a ~|jal-nib-rek|~","Extra","","","","","ManualTask"
"(The Inferno) Obtain an ~|infernal cape|~","Extra","","","","","ManualTask"
"(Kalphite Queen) Obtain a ~|kalphite princess|~","Extra","","","","","ManualTask"
"(Kalphite Queen) Obtain a ~|kq head|~","Extra","","","","","ManualTask"
"(Kalphite Queen) Obtain a ~|jar of sand|~","Extra","","","","","ManualTask"
"(Kalphite Queen) Obtain a ~|dragon 2h sword|~","Extra","","","","","ManualTask"
"(Kalphite Queen) Obtain a ~|dragon chainbody|~","Extra","","","","","ManualTask"
"(Kalphite Queen) Obtain a ~|dragon pickaxe|~","Extra","","","","","ManualTask"
"(King Black Dragon) Obtain a ~|prince black dragon|~","Extra","","","","","ManualTask"
"(King Black Dragon) Obtain a ~|kbd heads|~","Extra","","","","","ManualTask"
"(King Black Dragon) Obtain a ~|dragon pickaxe|~","Extra","","","","","ManualTask"
"(King Black Dragon) Obtain a ~|draconic visage|~","Extra","","","","","ManualTask"
"(Kraken) Obtain a ~|pet kraken|~","Extra","","","","","ManualTask"
"(Kraken) Obtain a ~|kraken tentacle|~","Extra","","","","","ManualTask"
"(Kraken) Obtain a ~|trident of the seas (full)|~","Extra","","","","","ManualTask"
"(Kraken) Obtain a ~|jar of dirt|~","Extra","","","","","ManualTask"
"(Kree'arra) Obtain a ~|pet kree'arra|~","Extra","","","","","ManualTask"
"(Kree'arra) Obtain an ~|armadyl helmet|~","Extra","","","","","ManualTask"
"(Kree'arra) Obtain an ~|armadyl chestplate|~","Extra","","","","","ManualTask"
"(Kree'arra) Obtain an ~|armadyl chainskirt|~","Extra","","","","","ManualTask"
"(Kree'arra) Obtain an ~|armadyl hilt|~","Extra","","","","","ManualTask"
"(Kree'arra) Obtain a ~|godsword shard 1|~","Extra","","","","","ManualTask"
"(Kree'arra) Obtain a ~|godsword shard 2|~","Extra","","","","","ManualTask"
"(Kree'arra) Obtain a ~|godsword shard 3|~","Extra","","","","","ManualTask"
"(K'ril Tsutsaroth) Obtain a ~|pet k'ril tsutsaroth|~","Extra","","","","","ManualTask"
"(K'ril Tsutsaroth) Obtain a ~|staff of the dead|~","Extra","","","","","ManualTask"
"(K'ril Tsutsaroth) Obtain a ~|zamorakian spear|~","Extra","","","","","ManualTask"
"(K'ril Tsutsaroth) Obtain a ~|steam battlestaff|~","Extra","","","","","ManualTask"
"(K'ril Tsutsaroth) Obtain a ~|zamorak hilt|~","Extra","","","","","ManualTask"
"(K'ril Tsutsaroth) Obtain a ~|godsword shard 1|~","Extra","","","","","ManualTask"
"(K'ril Tsutsaroth) Obtain a ~|godsword shard 2|~","Extra","","","","","ManualTask"
"(K'ril Tsutsaroth) Obtain a ~|godsword shard 3|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|lil'viathan|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|leviathan's lure|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|virtus mask|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|virtus robe top|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|virtus robe bottom|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|venator vestige|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|smoke quartz|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|scarred tablet|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|chromium ingot|~","Extra","","","","","ManualTask"
"(The Leviathan) Obtain a ~|awakener's orb|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain an ~|eclipse moon chestplate|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain an ~|eclipse moon tassets|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain an ~|eclipse moon helm|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain an ~|eclipse atlatl|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain a ~|blue moon chestplate|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain a ~|blue moon tassets|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain a ~|blue moon helm|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain a ~|blue moon spear|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain a ~|blood moon chestplate|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain a ~|blood moon tassets|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain a ~|blood moon helm|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain a ~|dual macuahuitl|~","Extra","","","","","ManualTask"
"(Moons of Peril) Obtain an ~|atlatl dart|~","Extra","","","","","ManualTask"
"(Nex) Obtain a ~|nexling|~","Extra","","","","","ManualTask"
"(Nex) Obtain an ~|ancient hilt|~","Extra","","","","","ManualTask"
"(Nex) Obtain a ~|nihil horn|~","Extra","","","","","ManualTask"
"(Nex) Obtain a ~|zaryte vambraces|~","Extra","","","","","ManualTask"
"(Nex) Obtain a ~|torva full helm (damaged)|~","Extra","","","","","ManualTask"
"(Nex) Obtain a ~|torva platebody (damaged)|~","Extra","","","","","ManualTask"
"(Nex) Obtain a ~|torva platelegs (damaged)|~","Extra","","","","","ManualTask"
"(Nex) Obtain a ~|nihil shard|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain a ~|little nightmare|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain an ~|inquisitor's mace|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain an ~|inquisitor's great helm|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain an ~|inquisitor's hauberk|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain an ~|inquisitor's plateskirt|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain a ~|nightmare staff|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain a ~|volatile orb|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain a ~|harmonised orb|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain an ~|eldritch orb|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain a ~|jar of dreams|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain a ~|slepey tablet|~","Extra","","","","","ManualTask"
"(The Nightmare) Obtain a ~|parasitic egg|~","Extra","","","","","ManualTask"
"(Obor) Obtain a ~|hill giant club|~","Extra","","","","","ManualTask"
"(Phantom Muspah) Obtain a ~|muphin|~","Extra","","","","","ManualTask"
"(Phantom Muspah) Obtain an ~|venator shard|~","Extra","","","","","ManualTask"
"(Phantom Muspah) Obtain an ~|ancient icon|~","Extra","","","","","ManualTask"
"(Phantom Muspah) Obtain a ~|charged ice|~","Extra","","","","","ManualTask"
"(Phantom Muspah) Obtain a ~|frozen cache|~","Extra","","","","","ManualTask"
"(Phantom Muspah) Obtain an ~|ancient essence|~","Extra","","","","","ManualTask"
"(Royal Titans) Obtain a ~|bran|~","Extra","","","","","ManualTask"
"(Royal Titans) Obtain a ~|deadeye prayer scroll|~","Extra","","","","","ManualTask"
"(Royal Titans) Obtain a ~|mystic vigour prayer scroll|~","Extra","","","","","ManualTask"
"(Royal Titans) Obtain a ~|giantsoul amulet (uncharged)|~","Extra","","","","","ManualTask"
"(Royal Titans) Obtain a ~|ice element staff crown|~","Extra","","","","","ManualTask"
"(Royal Titans) Obtain a ~|fire element staff crown|~","Extra","","","","","ManualTask"
"(Royal Titans) Obtain a ~|desiccated page|~","Extra","","","","","ManualTask"
"(Sarachnis) Obtain a ~|sraracha|~","Extra","","","","","ManualTask"
"(Sarachnis) Obtain a ~|jar of eyes|~","Extra","","","","","ManualTask"
"(Sarachnis) Obtain a ~|giant egg sac(full)|~","Extra","","","","","ManualTask"
"(Sarachnis) Obtain a ~|sarachnis cudgel|~","Extra","","","","","ManualTask"
"(Scorpia) Obtain a ~|scorpia's offspring|~","Extra","","","","","ManualTask"
"(Scorpia) Obtain an ~|odium shard 3|~","Extra","","","","","ManualTask"
"(Scorpia) Obtain a ~|malediction shard 3|~","Extra","","","","","ManualTask"
"(Scorpia) Obtain a ~|dragon 2h sword|~","Extra","","","","","ManualTask"
"(Scurrius) Obtain a ~|Scurrius' spine|~","Extra","","","","","ManualTask"
"(Scurrius) Obtain a ~|scurry|~","Extra","","","","","ManualTask"
"(Skotizo) Obtain a ~|skotos|~","Extra","","","","","ManualTask"
"(Skotizo) Obtain a ~|jar of darkness|~","Extra","","","","","ManualTask"
"(Skotizo) Obtain a ~|dark claw|~","Extra","","","","","ManualTask"
"(Skotizo) Obtain a ~|dark totem|~","Extra","","","","","ManualTask"
"(Skotizo) Obtain an ~|uncut onyx|~","Extra","","","","","ManualTask"
"(Skotizo) Obtain an ~|ancient shard|~","Extra","","","","","ManualTask"
"(Tempoross) Obtain a ~|tiny tempor|~","Extra","","","","","ManualTask"
"(Tempoross) Obtain a ~|big harpoonfish|~","Extra","","","","","ManualTask"
"(Tempoross) Obtain a ~|spirit angler headband|~","Extra","","","","","ManualTask"
"(Tempoross) Obtain a ~|spirit angler top|~","Extra","","","","","ManualTask"
"(Tempoross) Obtain ~|spirit angler waders|~","Extra","","","","","ManualTask"
"(Tempoross) Obtain ~|spirit angler boots|~","Extra","","","","","ManualTask"
"(Tempoross) Obtain a ~|tome of water (empty)|~","Extra","","","","","ManualTask"
